campaign_id,campaign_name,channel,date,impressions,clicks,conversions,cost,revenue,target_audience,region
CMP_001512,Fall Awareness,LinkedIn,2026-01-20 18:06:32.560854,5024,198,5,89.59,640.55,Adults (35-44),Latin America
CMP_007606,Holiday Conversion,Email,2026-01-06 18:06:32.560854,4830,114,9,80.78,847.21,Adults (35-44),Asia Pacific
CMP_006582,Spring Retargeting,Instagram,2026-03-19 18:06:32.560854,9941,248,7,1103.44,1233.44,Professionals (25-34),Europe
CMP_004728,Winter Sale,Instagram,2026-02-23 18:06:32.560854,10871,687,59,1334.31,9576.11,Adults (35-44),North America
CMP_000479,Holiday Launch,Instagram,2026-03-25 18:06:32.560854,34280,1215,133,4052.11,3505.83,Young Adults (18-24),Europe
CMP_001353,Holiday Conversion,LinkedIn,2025-10-24 18:06:32.560854,29741,1278,60,4451.91,2027.2,Professionals (25-34),North America
CMP_004673,Fall Conversion,Instagram,2026-01-22 18:06:32.560854,2535,174,8,593.18,426.02,Professionals (25-34),Latin America
CMP_005904,Winter Retargeting,Email,2025-09-30 18:06:32.560854,20143,774,31,1146.35,3533.93,Adults (35-44),North America
CMP_006672,Summer Conversion,Email,2026-02-13 18:06:32.560854,10698,255,6,1024.45,736.51,Adults (35-44),Asia Pacific
CMP_006785,Summer Conversion,LinkedIn,2026-01-23 18:06:32.560854,34541,955,63,1767.96,5805.26,Young Adults (18-24),Europe
CMP_007719,Q3 Retention,Google Ads,2025-10-19 18:06:32.560854,5525,168,10,244.29,902.8,Young Adults (18-24),Asia Pacific
CMP_007746,Holiday Retention,Google Ads,2025-12-16 18:06:32.560854,7666,75,7,235.46,826.35,Young Adults (18-24),Asia Pacific
CMP_001034,Q3 Retention,Email,2025-06-09 18:06:32.560854,11634,725,63,2269.48,6276.11,Adults (35-44),Europe
CMP_004465,Fall Awareness,Google Ads,2026-01-08 18:06:32.560854,216,3,0,8.31,0.0,Young Adults (18-24),Europe
CMP_000287,Fall Conversion,Email,2025-11-02 18:06:32.560854,2818,205,9,194.79,388.41,Adults (35-44),North America
CMP_000551,Holiday Launch,Google Ads,2025-11-21 18:06:32.560854,8421,570,19,569.09,3272.66,Seniors (45+),Asia Pacific
CMP_007354,Winter Launch,Instagram,2025-11-29 18:06:32.560854,5541,60,6,269.5,590.84,Professionals (25-34),Latin America
CMP_006767,Fall Conversion,Google Ads,2026-03-27 18:06:32.560854,2462,51,1,161.21,,Young Adults (18-24),Latin America
CMP_003304,Winter Sale,LinkedIn,2025-09-09 18:06:32.560854,50491,3966,306,14999.62,46893.3,Adults (35-44),Europe
CMP_005571,Winter Sale,Facebook,2026-03-27 18:06:32.560854,13229,774,30,3093.93,2937.9,Seniors (45+),Latin America
CMP_003938,Q3 Retention,Instagram,2025-06-29 18:06:32.560854,22201,919,92,974.5,,Young Adults (18-24),North America
CMP_007819,Holiday Retention,Google Ads,2026-03-10 18:06:32.560854,325,14,0,28.6,0.0,Adults (35-44),Latin America
CMP_001426,Q3 Retention,Google Ads,2026-03-24 18:06:32.560854,1165,37,2,99.51,327.21,Young Adults (18-24),Asia Pacific
CMP_003425,Fall Conversion,Email,2026-02-21 18:06:32.560854,8124,505,10,263.69,335.98,Adults (35-44),Latin America
CMP_007676,Fall Awareness,Instagram,2025-12-09 18:06:32.560854,12084,500,12,1227.75,369.52,Seniors (45+),Europe
CMP_006675,Q2 Retention,Facebook,2025-06-15 18:06:32.560854,20810,1492,88,6624.72,7623.22,Professionals (25-34),Latin America
CMP_001651,Q2 Launch,Facebook,2025-04-24 18:06:32.560854,5857,90,7,147.3,1079.49,Young Adults (18-24),Latin America
CMP_004055,Winter Retargeting,Instagram,2026-02-06 18:06:32.560854,14761,894,59,2135.15,2490.39,Adults (35-44),Europe
CMP_002969,Winter Launch,Google Ads,2026-03-20 18:06:32.560854,48760,1039,44,3015.9,7541.21,Seniors (45+),Latin America
CMP_002955,Summer Conversion,Email,2026-03-14 18:06:32.560854,2971,235,25,306.38,2925.87,Seniors (45+),Europe
CMP_002311,Spring Retargeting,LinkedIn,2025-11-16 18:06:32.560854,10535,658,28,2804.13,1510.89,Adults (35-44),Latin America
CMP_001671,Q2 Retargeting,Google Ads,2025-10-02 18:06:32.560854,3693,42,1,112.09,69.87,Young Adults (18-24),Europe
CMP_006556,Holiday Retention,LinkedIn,2026-01-19 18:06:32.560854,10589,406,45,1008.3,5081.66,Adults (35-44),Europe
CMP_003186,Holiday Conversion,LinkedIn,2025-11-26 18:06:32.560854,34003,1207,102,2243.62,13654.71,Adults (35-44),Asia Pacific
CMP_002532,Winter Awareness,Instagram,2026-02-19 18:06:32.560854,25142,1102,97,2140.89,11563.19,Seniors (45+),Asia Pacific
CMP_001558,Q2 Retention,Instagram,2025-10-14 18:06:32.560854,15576,690,32,1247.61,1648.04,Professionals (25-34),North America
CMP_007345,Holiday Retention,Instagram,2025-11-18 18:06:32.560854,8320,482,47,305.72,5060.62,Young Adults (18-24),Europe
CMP_005120,Holiday Launch,Facebook,2025-08-24 18:06:32.560854,16847,549,21,1972.56,3647.76,Professionals (25-34),Europe
CMP_004776,Q2 Retargeting,Instagram,2026-02-18 18:06:32.560854,2276,120,2,385.74,219.31,Professionals (25-34),North America
CMP_004405,Q3 Retention,Facebook,2026-03-30 18:06:32.560854,8422,396,31,909.39,4726.86,Young Adults (18-24),North America
CMP_002665,Holiday Conversion,Facebook,2025-12-19 18:06:32.560854,5239,359,9,341.84,1491.13,Adults (35-44),Asia Pacific
CMP_000702,Holiday Conversion,Instagram,2025-05-03 18:06:32.560854,6121,235,18,140.1,877.76,Seniors (45+),Europe
CMP_007030,Fall Conversion,Google Ads,2025-06-25 18:06:32.560854,3274,262,14,118.81,1336.48,Adults (35-44),Europe
CMP_007858,Winter Launch,Email,2025-08-02 18:06:32.560854,4018,220,13,474.35,1874.7,,Europe
CMP_005076,Q2 Retargeting,LinkedIn,2025-11-20 18:06:32.560854,26134,816,39,1427.13,1642.94,Adults (35-44),Latin America
CMP_005853,Winter Launch,Email,2026-02-25 18:06:32.560854,18774,790,46,1199.95,7413.17,Professionals (25-34),Asia Pacific
CMP_005501,Summer Conversion,LinkedIn,2025-11-20 18:06:32.560854,4378,118,11,404.04,1284.87,Professionals (25-34),Asia Pacific
CMP_006468,Spring Retargeting,LinkedIn,2025-05-13 18:06:32.560854,9304,283,16,852.4,2496.72,Professionals (25-34),Asia Pacific
CMP_006119,Fall Conversion,Email,2025-08-17 18:06:32.560854,2576,187,4,783.87,444.33,Adults (35-44),North America
CMP_003956,Q2 Retargeting,Google Ads,2026-03-01 18:06:32.560854,5915,361,6,1187.95,348.55,Young Adults (18-24),North America
CMP_001979,Winter Launch,Email,2026-03-02 18:06:32.560854,5541,290,28,1140.51,4249.67,Seniors (45+),Europe
CMP_000834,Summer Promo,Email,2025-07-07 18:06:32.560854,15053,1030,47,2582.05,3253.27,Professionals (25-34),Latin America
CMP_001980,Fall Awareness,Facebook,2026-02-22 18:06:32.560854,42166,2023,180,4566.53,19525.74,Seniors (45+),North America
CMP_005114,Fall Awareness,Instagram,2026-01-15 18:06:32.560854,3749,129,6,415.67,1018.5,Professionals (25-34),North America
CMP_000550,Winter Sale,Google Ads,2026-02-04 18:06:32.560854,3275,91,8,307.05,1151.24,Adults (35-44),Latin America
CMP_001021,Fall Conversion,LinkedIn,2026-01-14 18:06:32.560854,4691,119,9,223.99,1600.08,Professionals (25-34),North America
CMP_000249,Winter Launch,Email,2026-03-24 18:06:32.560854,7946,236,15,297.97,734.77,Adults (35-44),Asia Pacific
CMP_003529,Holiday Conversion,Google Ads,2026-03-25 18:06:32.560854,2386,191,7,498.56,1146.22,Young Adults (18-24),Europe
CMP_003306,Winter Launch,Google Ads,2025-09-21 18:06:32.560854,13644,1003,98,723.99,7342.65,Professionals (25-34),North America
CMP_000297,Q3 Retention,Instagram,2026-02-03 18:06:32.560854,974,69,1,115.21,75.91,Seniors (45+),Asia Pacific
CMP_005905,Holiday Retention,Google Ads,2025-05-29 18:06:32.560854,22016,1195,49,1986.77,6126.63,Young Adults (18-24),Europe
CMP_000058,Summer Promo,Email,2025-07-17 18:06:32.560854,1340,87,5,253.48,138.43,Adults (35-44),Asia Pacific
CMP_001678,Fall Conversion,Email,2025-10-11 18:06:32.560854,1033,46,1,72.86,52.88,Young Adults (18-24),Latin America
CMP_005753,Winter Sale,Facebook,2025-06-02 18:06:32.560854,6620,163,5,573.04,570.3,Seniors (45+),Europe
CMP_005768,Holiday Launch,Facebook,2025-05-11 18:06:32.560854,48021,1530,87,4241.94,9690.07,Young Adults (18-24),Asia Pacific
CMP_006313,Winter Launch,Instagram,2026-01-06 18:06:32.560854,8870,690,51,1721.33,2984.87,Professionals (25-34),Europe
CMP_000101,Q1 Promo,Email,2025-04-21 18:06:32.560854,5224,455,47,964.08,1712.98,Professionals (25-34),Europe
CMP_004678,Winter Retargeting,Facebook,2026-03-23 18:06:32.560854,12815,695,41,2431.42,6923.94,Professionals (25-34),Europe
CMP_002652,Winter Retargeting,LinkedIn,2025-09-28 18:06:32.560854,4206,250,26,577.15,919.85,Adults (35-44),North America
CMP_003917,Fall Conversion,Instagram,2026-01-23 18:06:32.560854,33688,2768,49,12094.88,6083.62,Seniors (45+),North America
CMP_003800,Holiday Conversion,Google Ads,2025-12-06 18:06:32.560854,10310,273,20,834.65,1257.07,Seniors (45+),Asia Pacific
CMP_004373,Holiday Retention,Instagram,2025-05-02 18:06:32.560854,1376,91,10,255.02,1120.73,Adults (35-44),Latin America
CMP_000533,Winter Sale,Instagram,2026-04-01 18:06:32.560854,12876,464,40,818.22,4975.2,Seniors (45+),North America
CMP_006579,Summer Conversion,Facebook,2025-09-28 18:06:32.560854,11709,432,51,811.01,3034.66,Adults (35-44),Asia Pacific
CMP_006487,Q1 Promo,Facebook,2026-03-21 18:06:32.560854,2510,143,14,578.94,1851.98,Professionals (25-34),Asia Pacific
CMP_007918,Fall Conversion,Google Ads,2025-06-10 18:06:32.560854,45233,1052,25,1824.4,2392.92,Professionals (25-34),North America
CMP_001371,Fall Conversion,LinkedIn,2026-03-26 18:06:32.560854,12102,210,5,289.53,238.37,Adults (35-44),Europe
CMP_003321,Holiday Conversion,LinkedIn,2025-11-30 18:06:32.560854,10082,396,13,271.49,,Professionals (25-34),Latin America
CMP_000347,Spring Retargeting,Facebook,2025-12-27 18:06:32.560854,30560,607,17,882.16,545.44,Young Adults (18-24),Latin America
CMP_006928,Winter Sale,Instagram,2025-12-31 18:06:32.560854,17164,591,13,1118.46,442.9,Young Adults (18-24),Asia Pacific
CMP_002184,Q2 Launch,Email,2025-09-02 18:06:32.560854,20102,1673,128,4148.0,5952.52,Professionals (25-34),Europe
CMP_004329,Winter Awareness,Facebook,2025-05-22 18:06:32.560854,34819,1386,41,1445.63,6584.65,Young Adults (18-24),North America
CMP_006370,Summer Conversion,Email,2026-02-19 18:06:32.560854,9488,619,69,704.14,12322.82,Seniors (45+),Europe
CMP_000682,Winter Launch,Facebook,2025-08-14 18:06:32.560854,3618,183,2,436.54,350.55,Young Adults (18-24),Latin America
CMP_002023,Winter Launch,Instagram,2026-03-18 18:06:32.560854,8768,478,27,1787.22,1754.73,Adults (35-44),North America
CMP_003429,Q2 Retention,Instagram,2026-02-28 18:06:32.560854,1749,70,1,63.86,107.52,Seniors (45+),Europe
CMP_002544,Q2 Retargeting,Email,2025-12-20 18:06:32.560854,3328,221,4,652.23,609.49,Young Adults (18-24),Asia Pacific
CMP_004723,Summer Promo,LinkedIn,2025-07-20 18:06:32.560854,9407,192,14,678.89,1129.67,Professionals (25-34),North America
CMP_001490,Q3 Retention,Google Ads,2025-10-27 18:06:32.560854,3127,57,3,224.17,419.38,Seniors (45+),Latin America
CMP_005681,Fall Conversion,LinkedIn,2025-08-04 18:06:32.560854,392,28,1,124.6,43.8,Seniors (45+),Asia Pacific
CMP_005154,Fall Conversion,Facebook,2026-02-01 18:06:32.560854,16838,986,18,932.72,2003.22,Professionals (25-34),Asia Pacific
CMP_002489,Winter Sale,Email,2025-12-13 18:06:32.560854,640,34,2,42.88,347.52,Seniors (45+),North America
CMP_002500,Holiday Launch,Google Ads,2025-10-12 18:06:32.560854,2029,55,3,179.44,178.68,Adults (35-44),Latin America
CMP_004122,Holiday Launch,Facebook,2025-11-22 18:06:32.560854,7974,357,31,232.06,3633.92,Seniors (45+),North America
CMP_007936,Holiday Launch,Email,2025-06-10 18:06:32.560854,5852,98,1,272.77,170.49,Professionals (25-34),Asia Pacific
CMP_005115,Q3 Retention,LinkedIn,2025-08-25 18:06:32.560854,7773,410,40,357.02,2385.64,Adults (35-44),Europe
CMP_007186,Q1 Promo,Google Ads,2026-03-14 18:06:32.560854,8459,469,32,603.82,3052.03,Seniors (45+),Asia Pacific
CMP_001182,Spring Retargeting,Instagram,2025-09-17 18:06:32.560854,5572,305,35,912.73,1132.62,Adults (35-44),Latin America
CMP_001376,Q3 Retention,LinkedIn,2026-03-01 18:06:32.560854,107,1,0,1.08,0.0,Adults (35-44),North America
CMP_005682,Holiday Launch,Facebook,2025-11-12 18:06:32.560854,5646,297,13,729.9,2187.65,Professionals (25-34),Asia Pacific
CMP_005971,Holiday Conversion,LinkedIn,2026-02-09 18:06:32.560854,6680,294,33,1235.65,2553.78,Young Adults (18-24),Europe
CMP_003806,Q3 Retention,Email,2026-03-25 18:06:32.560854,7122,180,3,361.23,129.84,Adults (35-44),Asia Pacific
CMP_004248,Fall Conversion,Email,2025-06-09 18:06:32.560854,19053,1300,32,4604.86,1985.53,Young Adults (18-24),North America
CMP_002035,Holiday Conversion,LinkedIn,2025-12-19 18:06:32.560854,2529,73,8,119.49,,Seniors (45+),Asia Pacific
CMP_002115,Q3 Retention,Google Ads,2026-01-02 18:06:32.560854,7497,417,45,1079.34,7579.74,Seniors (45+),Asia Pacific
CMP_004099,Winter Launch,Facebook,2025-08-14 18:06:32.560854,7510,127,14,243.18,1302.96,Seniors (45+),North America
CMP_007910,Winter Sale,Instagram,2025-11-11 18:06:32.560854,63052,4471,458,9842.21,15300.29,Adults (35-44),North America
CMP_004476,Winter Launch,Google Ads,2025-11-08 18:06:32.560854,5602,265,21,585.24,3616.0,Professionals (25-34),Latin America
CMP_006983,Q1 Promo,Email,2026-03-17 18:06:32.560854,5021,203,4,244.3,584.27,Adults (35-44),Asia Pacific
CMP_000085,Winter Sale,Instagram,2025-09-05 18:06:32.560854,7869,118,7,165.26,1125.08,Professionals (25-34),Asia Pacific
CMP_005915,Winter Launch,Google Ads,2025-11-20 18:06:32.560854,5193,135,8,257.67,512.85,Young Adults (18-24),Asia Pacific
CMP_006687,Holiday Conversion,Facebook,2025-09-29 18:06:32.560854,4651,175,5,131.97,207.11,Seniors (45+),Latin America
CMP_005091,Fall Conversion,Facebook,2025-04-24 18:06:32.560854,15217,459,38,1571.58,4108.92,Professionals (25-34),North America
CMP_006484,Summer Conversion,LinkedIn,2025-04-08 18:06:32.560854,25213,1370,33,5285.04,2597.85,Young Adults (18-24),Europe
CMP_001927,Winter Retargeting,Instagram,2025-12-13 18:06:32.560854,6027,143,4,469.74,378.85,Seniors (45+),North America
CMP_006786,Holiday Conversion,Email,2026-03-02 18:06:32.560854,4580,41,3,59.6,139.68,Professionals (25-34),Asia Pacific
CMP_000419,Winter Launch,Email,2026-01-07 18:06:32.560854,16025,194,5,767.42,189.84,Adults (35-44),Latin America
CMP_004229,Winter Retargeting,LinkedIn,2025-11-02 18:06:32.560854,51477,3302,387,6646.92,39133.08,Young Adults (18-24),Latin America
CMP_001859,Spring Retargeting,Email,2026-02-22 18:06:32.560854,6835,335,18,372.43,,,Europe
CMP_003317,Winter Sale,Instagram,2025-11-09 18:06:32.560854,27791,413,28,884.89,3762.7,Seniors (45+),North America
CMP_004387,Summer Conversion,Google Ads,2026-03-23 18:06:32.560854,34672,1838,156,3111.54,25824.07,,North America
CMP_005012,Fall Conversion,Instagram,2026-01-17 18:06:32.560854,1685,128,3,473.49,112.02,Young Adults (18-24),Asia Pacific
CMP_005447,Holiday Launch,Instagram,2025-09-20 18:06:32.560854,11611,1048,28,667.71,3940.93,Professionals (25-34),Europe
CMP_000294,Q1 Promo,Google Ads,2025-09-24 18:06:32.560854,39886,1844,167,6844.27,27027.63,Professionals (25-34),North America
CMP_007496,Spring Retargeting,LinkedIn,2025-05-18 18:06:32.560854,19815,1165,138,2614.39,5275.79,Adults (35-44),Europe
CMP_007717,Q2 Launch,Facebook,2025-07-29 18:06:32.560854,4916,291,11,373.29,1318.54,Professionals (25-34),Europe
CMP_007937,Q1 Promo,Facebook,2025-11-17 18:06:32.560854,26710,841,41,1533.76,5563.86,Professionals (25-34),North America
CMP_006647,Winter Retargeting,Google Ads,2026-03-08 18:06:32.560854,87557,4555,170,9426.13,9311.99,Young Adults (18-24),North America
CMP_007795,Holiday Launch,Facebook,2026-01-22 18:06:32.560854,18474,773,72,471.57,12635.72,Seniors (45+),Asia Pacific
CMP_007617,Fall Conversion,Google Ads,2025-09-09 18:06:32.560854,20535,556,23,1185.19,2828.03,Adults (35-44),North America
CMP_006889,Spring Retargeting,Instagram,2025-06-24 18:06:32.560854,2869,137,13,147.16,1925.32,Adults (35-44),Europe
CMP_001150,Fall Awareness,LinkedIn,2026-03-01 18:06:32.560854,14334,593,9,2613.45,1343.0,Seniors (45+),Asia Pacific
CMP_004508,Q3 Retention,Facebook,2025-04-16 18:06:32.560854,14907,307,7,1121.11,721.04,Adults (35-44),North America
CMP_007413,Winter Launch,Google Ads,2025-08-12 18:06:32.560854,5546,113,2,396.3,209.01,Seniors (45+),Europe
CMP_005488,Winter Sale,Email,2026-01-04 18:06:32.560854,18311,689,69,1955.94,2713.71,Young Adults (18-24),North America
CMP_006326,Fall Awareness,LinkedIn,2025-07-15 18:06:32.560854,5412,405,7,1724.12,523.53,Adults (35-44),Europe
CMP_006482,Summer Promo,Instagram,2025-11-08 18:06:32.560854,3579,291,16,714.38,2661.04,Professionals (25-34),Europe
CMP_006109,Q2 Retargeting,Facebook,2025-07-17 18:06:32.560854,54604,2404,240,8322.4,29208.49,Professionals (25-34),Asia Pacific
CMP_005693,Winter Awareness,Google Ads,2026-01-10 18:06:32.560854,13927,284,16,453.99,1848.01,Adults (35-44),Latin America
CMP_002019,Winter Awareness,Email,2025-04-15 18:06:32.560854,726,41,1,85.96,42.54,Seniors (45+),Asia Pacific
CMP_004706,Q2 Launch,Instagram,2025-10-18 18:06:32.560854,3346,81,8,212.47,397.03,Young Adults (18-24),Asia Pacific
CMP_006057,Q2 Retention,Email,2025-11-04 18:06:32.560854,4157,315,14,1005.29,870.93,Young Adults (18-24),North America
CMP_005767,Q3 Retention,Instagram,2025-08-11 18:06:32.560854,14698,200,6,779.33,919.72,Professionals (25-34),Europe
CMP_004503,Q2 Retention,Instagram,2025-08-26 18:06:32.560854,24751,1036,41,3104.54,6724.52,Professionals (25-34),Europe
CMP_003378,Winter Sale,LinkedIn,2025-07-13 18:06:32.560854,8034,254,20,1018.74,1159.28,Adults (35-44),Asia Pacific
CMP_004627,Holiday Retention,Instagram,2025-09-13 18:06:32.560854,2310,57,4,249.74,458.72,Adults (35-44),Latin America
CMP_006207,Winter Launch,Instagram,2025-08-14 18:06:32.560854,1298,77,8,91.29,329.25,Professionals (25-34),Europe
CMP_005200,Q3 Retention,Instagram,2025-08-24 18:06:32.560854,13418,457,29,1012.01,916.92,Professionals (25-34),Europe
CMP_006217,Winter Launch,Email,2025-06-26 18:06:32.560854,23532,387,41,559.92,1612.63,Professionals (25-34),Europe
CMP_004149,Q2 Retention,Email,2026-01-23 18:06:32.560854,13999,1055,61,1663.19,9135.56,,Asia Pacific
CMP_001692,Fall Conversion,LinkedIn,2025-11-15 18:06:32.560854,24091,287,27,539.81,2954.89,Professionals (25-34),Latin America
CMP_005891,Spring Retargeting,Email,2026-01-20 18:06:32.560854,11081,276,20,320.19,1874.33,Professionals (25-34),Asia Pacific
CMP_000374,Summer Promo,Google Ads,2026-01-10 18:06:32.560854,20585,923,35,1443.07,4461.93,Seniors (45+),Europe
CMP_007794,Winter Launch,LinkedIn,2026-01-01 18:06:32.560854,3813,256,11,761.89,1762.25,Young Adults (18-24),Europe
CMP_005841,Spring Retargeting,Instagram,2025-10-16 18:06:32.560854,12592,394,41,1135.17,1288.3,Seniors (45+),Asia Pacific
CMP_001946,Q1 Promo,Facebook,2025-11-20 18:06:32.560854,5015,104,2,94.86,203.81,Young Adults (18-24),Latin America
CMP_006968,Holiday Retention,Email,2025-09-25 18:06:32.560854,8439,375,43,821.03,3249.47,Young Adults (18-24),North America
CMP_004440,Winter Sale,Facebook,2025-08-06 18:06:32.560854,9624,257,5,148.36,763.7,Young Adults (18-24),North America
CMP_007759,Winter Awareness,Google Ads,2026-03-07 18:06:32.560854,29740,1161,23,2404.7,2816.77,Seniors (45+),North America
CMP_001719,Fall Awareness,Facebook,2026-03-29 18:06:32.560854,463,23,1,62.11,162.1,Professionals (25-34),Latin America
CMP_002923,Holiday Conversion,Google Ads,2026-02-16 18:06:32.560854,1348,102,9,256.16,,Adults (35-44),Asia Pacific
CMP_006877,Q2 Retargeting,Email,2025-07-15 18:06:32.560854,3994,184,2,229.34,274.0,Young Adults (18-24),Asia Pacific
CMP_004386,Holiday Launch,LinkedIn,2025-12-03 18:06:32.560854,5934,380,39,1318.34,2065.47,Adults (35-44),Latin America
CMP_002355,Q2 Retargeting,Google Ads,2026-01-22 18:06:32.560854,5286,89,3,252.93,439.19,Young Adults (18-24),North America
CMP_007911,Q2 Retention,Google Ads,2026-03-04 18:06:32.560854,32714,766,37,2448.18,5430.59,Young Adults (18-24),North America
CMP_004193,Q1 Promo,Google Ads,2025-11-14 18:06:32.560854,3474,72,3,209.18,373.72,Professionals (25-34),Asia Pacific
CMP_003617,Q2 Retention,Google Ads,2025-12-03 18:06:32.560854,6473,279,4,915.2,322.78,Seniors (45+),Latin America
CMP_001394,Winter Sale,Email,2025-11-21 18:06:32.560854,46477,1413,159,831.85,14893.94,Young Adults (18-24),Latin America
CMP_000813,Q1 Promo,Google Ads,2025-06-11 18:06:32.560854,28955,1735,138,1898.36,17686.38,Adults (35-44),Latin America
CMP_001840,Holiday Conversion,Instagram,2025-07-30 18:06:32.560854,3357,175,4,449.5,,,Europe
